plot,page,selection_reason,subject_id,band,channel,metric,value,polarity
subject_bandpower_effect_topomaps_8_12hz.png,1,all_configured_subjects,12.0,8-12Hz,Oz,subject_signed_hedges_g,0.16967622082444964,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_12hz.png,1,all_configured_subjects,12.0,8-12Hz,O1,subject_signed_hedges_g,-0.08862292980956728,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_12hz.png,1,all_configured_subjects,12.0,8-12Hz,O2,subject_signed_hedges_g,0.3376576392338647,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_12hz.png,1,all_configured_subjects,13.0,8-12Hz,Fp1,subject_signed_hedges_g,-0.3142349493216163,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_12hz.png,1,all_configured_subjects,13.0,8-12Hz,Fp2,subject_signed_hedges_g,0.3197983260904053,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_12hz.png,1,all_configured_subjects,13.0,8-12Hz,Fz,subject_signed_hedges_g,0.37855587021577886,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_12hz.png,1,all_configured_subjects,13.0,8-12Hz,F3,subject_signed_hedges_g,0.45799084437935594,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_12hz.png,1,all_configured_subjects,13.0,8-12Hz,F4,subject_signed_hedges_g,0.19525393607836708,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_12hz.png,1,all_configured_subjects,13.0,8-12Hz,F7,subject_signed_hedges_g,0.547928646394615,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_12hz.png,1,all_configured_subjects,13.0,8-12Hz,F8,subject_signed_hedges_g,0.30447074217141484,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_12hz.png,1,all_configured_subjects,13.0,8-12Hz,FCz,subject_signed_hedges_g,0.3855303388693032,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_12hz.png,1,all_configured_subjects,13.0,8-12Hz,FC3,subject_signed_hedges_g,0.4126960558231456,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_12hz.png,1,all_configured_subjects,13.0,8-12Hz,FC4,subject_signed_hedges_g,0.2097592904570617,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_12hz.png,1,all_configured_subjects,13.0,8-12Hz,FT7,subject_signed_hedges_g,0.5334453637651934,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_12hz.png,1,all_configured_subjects,13.0,8-12Hz,FT8,subject_signed_hedges_g,0.19183825842911623,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_12hz.png,1,all_configured_subjects,13.0,8-12Hz,Cz,subject_signed_hedges_g,0.14199402593562704,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_12hz.png,1,all_configured_subjects,13.0,8-12Hz,C3,subject_signed_hedges_g,0.3752208863507576,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_12hz.png,1,all_configured_subjects,13.0,8-12Hz,C4,subject_signed_hedges_g,0.2781755731590371,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_12hz.png,1,all_configured_subjects,13.0,8-12Hz,T3,subject_signed_hedges_g,0.5515833734729129,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_12hz.png,1,all_configured_subjects,13.0,8-12Hz,T4,subject_signed_hedges_g,0.250023126756385,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_12hz.png,1,all_configured_subjects,13.0,8-12Hz,CP3,subject_signed_hedges_g,0.21069565785191258,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_12hz.png,1,all_configured_subjects,13.0,8-12Hz,CP4,subject_signed_hedges_g,0.18839465638133385,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_12hz.png,1,all_configured_subjects,13.0,8-12Hz,TP7,subject_signed_hedges_g,0.4785146187690632,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_12hz.png,1,all_configured_subjects,13.0,8-12Hz,TP8,subject_signed_hedges_g,0.06774618287477996,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_12hz.png,1,all_configured_subjects,13.0,8-12Hz,Pz,subject_signed_hedges_g,-0.02845631307770079,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_12hz.png,1,all_configured_subjects,13.0,8-12Hz,P3,subject_signed_hedges_g,0.3666165628205363,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_12hz.png,1,all_configured_subjects,13.0,8-12Hz,P4,subject_signed_hedges_g,0.056811668773435596,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_12hz.png,1,all_configured_subjects,13.0,8-12Hz,T5,subject_signed_hedges_g,0.42662876781979864,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_12hz.png,1,all_configured_subjects,13.0,8-12Hz,T6,subject_signed_hedges_g,-0.09154324685806521,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_12hz.png,1,all_configured_subjects,13.0,8-12Hz,Oz,subject_signed_hedges_g,0.08118792916121186,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_12hz.png,1,all_configured_subjects,13.0,8-12Hz,O1,subject_signed_hedges_g,0.2539756259246129,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_12hz.png,1,all_configured_subjects,13.0,8-12Hz,O2,subject_signed_hedges_g,-0.017030650585253077,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_12hz.png,1,all_configured_subjects,14.0,8-12Hz,Fp1,subject_signed_hedges_g,0.14845598931819198,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_12hz.png,1,all_configured_subjects,14.0,8-12Hz,Fp2,subject_signed_hedges_g,0.2900063836424101,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_12hz.png,1,all_configured_subjects,14.0,8-12Hz,Fz,subject_signed_hedges_g,-0.4142840282210473,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_12hz.png,1,all_configured_subjects,14.0,8-12Hz,F3,subject_signed_hedges_g,-0.26751062128720765,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_12hz.png,1,all_configured_subjects,14.0,8-12Hz,F4,subject_signed_hedges_g,0.06117664053253959,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_12hz.png,1,all_configured_subjects,14.0,8-12Hz,F7,subject_signed_hedges_g,-0.10958936836263287,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_12hz.png,1,all_configured_subjects,14.0,8-12Hz,F8,subject_signed_hedges_g,0.03029403989842331,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_12hz.png,1,all_configured_subjects,14.0,8-12Hz,FCz,subject_signed_hedges_g,-0.5118895836749727,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_12hz.png,1,all_configured_subjects,14.0,8-12Hz,FC3,subject_signed_hedges_g,-0.04728957228741424,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_12hz.png,1,all_configured_subjects,14.0,8-12Hz,FC4,subject_signed_hedges_g,0.056568522370957205,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_12hz.png,1,all_configured_subjects,14.0,8-12Hz,FT7,subject_signed_hedges_g,-0.06350851649180382,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_12hz.png,1,all_configured_subjects,14.0,8-12Hz,FT8,subject_signed_hedges_g,-0.24823894859305673,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_12hz.png,1,all_configured_subjects,14.0,8-12Hz,Cz,subject_signed_hedges_g,-0.2943764935285546,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_12hz.png,1,all_configured_subjects,14.0,8-12Hz,C3,subject_signed_hedges_g,0.05311394937558492,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_12hz.png,1,all_configured_subjects,14.0,8-12Hz,C4,subject_signed_hedges_g,-0.12653572223526705,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_12hz.png,1,all_configured_subjects,14.0,8-12Hz,T3,subject_signed_hedges_g,0.016274775956775154,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_12hz.png,1,all_configured_subjects,14.0,8-12Hz,T4,subject_signed_hedges_g,-0.235665567395544,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_12hz.png,1,all_configured_subjects,14.0,8-12Hz,CP3,subject_signed_hedges_g,0.13095059826621977,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_12hz.png,1,all_configured_subjects,14.0,8-12Hz,CP4,subject_signed_hedges_g,-0.2900748947752319,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_12hz.png,1,all_configured_subjects,14.0,8-12Hz,TP7,subject_signed_hedges_g,0.13768555211614378,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_12hz.png,1,all_configured_subjects,14.0,8-12Hz,TP8,subject_signed_hedges_g,-0.16507704856132127,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_12hz.png,1,all_configured_subjects,14.0,8-12Hz,Pz,subject_signed_hedges_g,0.0028562974046838583,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_12hz.png,1,all_configured_subjects,14.0,8-12Hz,P3,subject_signed_hedges_g,0.006190348314622367,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_12hz.png,1,all_configured_subjects,14.0,8-12Hz,P4,subject_signed_hedges_g,-0.26839581997528567,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_12hz.png,1,all_configured_subjects,14.0,8-12Hz,T5,subject_signed_hedges_g,0.16080265979533193,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_12hz.png,1,all_configured_subjects,14.0,8-12Hz,T6,subject_signed_hedges_g,-0.014040146667076718,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_12hz.png,1,all_configured_subjects,14.0,8-12Hz,Oz,subject_signed_hedges_g,-0.0586171115108721,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_12hz.png,1,all_configured_subjects,14.0,8-12Hz,O1,subject_signed_hedges_g,-0.010014925287963966,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_12hz.png,1,all_configured_subjects,14.0,8-12Hz,O2,subject_signed_hedges_g,-0.06781995244809758,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_12hz.png,1,all_configured_subjects,15.0,8-12Hz,Fp1,subject_signed_hedges_g,-0.16817471205640416,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_12hz.png,1,all_configured_subjects,15.0,8-12Hz,Fp2,subject_signed_hedges_g,-0.265286275923479,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_12hz.png,1,all_configured_subjects,15.0,8-12Hz,Fz,subject_signed_hedges_g,-0.3432194496051109,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_12hz.png,1,all_configured_subjects,15.0,8-12Hz,F3,subject_signed_hedges_g,-0.8129467319704917,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_12hz.png,1,all_configured_subjects,15.0,8-12Hz,F4,subject_signed_hedges_g,-0.006674344753394707,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_12hz.png,1,all_configured_subjects,15.0,8-12Hz,F7,subject_signed_hedges_g,0.25789346488439063,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_12hz.png,1,all_configured_subjects,15.0,8-12Hz,F8,subject_signed_hedges_g,-0.2637978781467514,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_12hz.png,1,all_configured_subjects,15.0,8-12Hz,FCz,subject_signed_hedges_g,-0.00740697152752844,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_12hz.png,1,all_configured_subjects,15.0,8-12Hz,FC3,subject_signed_hedges_g,0.004266926849434384,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_12hz.png,1,all_configured_subjects,15.0,8-12Hz,FC4,subject_signed_hedges_g,-0.10675045785207105,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_12hz.png,1,all_configured_subjects,15.0,8-12Hz,FT7,subject_signed_hedges_g,-0.18155477429787367,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_12hz.png,1,all_configured_subjects,15.0,8-12Hz,FT8,subject_signed_hedges_g,-0.16912485710304132,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_12hz.png,1,all_configured_subjects,15.0,8-12Hz,Cz,subject_signed_hedges_g,0.37138207020606057,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_12hz.png,1,all_configured_subjects,15.0,8-12Hz,C3,subject_signed_hedges_g,-0.5412018481871085,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_12hz.png,1,all_configured_subjects,15.0,8-12Hz,C4,subject_signed_hedges_g,-0.6337153456564948,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_12hz.png,1,all_configured_subjects,15.0,8-12Hz,T3,subject_signed_hedges_g,0.34281452578826405,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_12hz.png,1,all_configured_subjects,15.0,8-12Hz,T4,subject_signed_hedges_g,-0.38975301906979776,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_12hz.png,1,all_configured_subjects,15.0,8-12Hz,CP3,subject_signed_hedges_g,-0.47903382363024355,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_12hz.png,1,all_configured_subjects,15.0,8-12Hz,CP4,subject_signed_hedges_g,-0.6257093174648132,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_12hz.png,1,all_configured_subjects,15.0,8-12Hz,TP7,subject_signed_hedges_g,-0.16697154226978445,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_12hz.png,1,all_configured_subjects,15.0,8-12Hz,TP8,subject_signed_hedges_g,-0.3121778028900677,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_12hz.png,1,all_configured_subjects,15.0,8-12Hz,Pz,subject_signed_hedges_g,0.010935725121719461,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_12hz.png,1,all_configured_subjects,15.0,8-12Hz,P3,subject_signed_hedges_g,0.027746796385558683,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_12hz.png,1,all_configured_subjects,15.0,8-12Hz,P4,subject_signed_hedges_g,0.6383310550139959,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_12hz.png,1,all_configured_subjects,15.0,8-12Hz,T5,subject_signed_hedges_g,0.30287137858234214,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_12hz.png,1,all_configured_subjects,15.0,8-12Hz,T6,subject_signed_hedges_g,0.03826133473607584,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_12hz.png,1,all_configured_subjects,15.0,8-12Hz,Oz,subject_signed_hedges_g,-0.16439318413501156,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_12hz.png,1,all_configured_subjects,15.0,8-12Hz,O1,subject_signed_hedges_g,-0.20483455290303595,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_12hz.png,1,all_configured_subjects,15.0,8-12Hz,O2,subject_signed_hedges_g,-0.34114559994866767,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_12hz.png,1,all_configured_subjects,16.0,8-12Hz,Fp1,subject_signed_hedges_g,0.37491403969765474,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_12hz.png,1,all_configured_subjects,16.0,8-12Hz,Fp2,subject_signed_hedges_g,-0.14054783491324915,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_12hz.png,1,all_configured_subjects,16.0,8-12Hz,Fz,subject_signed_hedges_g,0.14010179152416083,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_12hz.png,1,all_configured_subjects,16.0,8-12Hz,F3,subject_signed_hedges_g,0.13355382390240295,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_12hz.png,1,all_configured_subjects,16.0,8-12Hz,F4,subject_signed_hedges_g,0.3747767914890813,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_12hz.png,1,all_configured_subjects,16.0,8-12Hz,F7,subject_signed_hedges_g,0.0983200214898296,right-hand minus left-hand MI-window log bandpower
